id,tour_id,itinerary_id,name,countryCode,longitude,latitude,created_at,updated_at
66,tour-4297447c-90ee-444b-9188-984ff96467d4,37,Daegu,KR,128.56462585023672,35.83063734286909,2023-09-25 11:50:18,2023-09-25 11:50:18
67,tour-4297447c-90ee-444b-9188-984ff96467d4,37,Gyeongju,KR,129.25061454501244,35.82227763976402,2023-09-25 11:50:18,2023-09-25 11:50:18
68,tour-4297447c-90ee-444b-9188-984ff96467d4,38,Osaka,JP,135.4871177654515,34.58478790030951,2023-09-25 11:50:18,2023-09-25 11:50:18
69,tour-4297447c-90ee-444b-9188-984ff96467d4,39,Osaka,JP,135.4871177654515,34.58478790030951,2023-09-25 11:50:18,2023-09-25 11:50:18
70,tour-4297447c-90ee-444b-9188-984ff96467d4,40,Seoul,KR,126.98462013986219,37.55492142321563,2023-09-25 11:50:18,2023-09-25 11:50:18
71,tour-4297447c-90ee-444b-9188-984ff96467d4,41,Hamamatsu,JP,137.77270842867446,34.85267443427399,2023-09-25 11:50:18,2023-09-25 11:50:18
72,tour-4297447c-90ee-444b-9188-984ff96467d4,41,Osaka,JP,135.4871177654515,34.58478790030951,2023-09-25 11:50:18,2023-09-25 11:50:18
73,tour-4297447c-90ee-444b-9188-984ff96467d4,42,Gyeongju,KR,129.25061454501244,35.82227763976402,2023-09-25 11:50:18,2023-09-25 11:50:18
74,tour-4297447c-90ee-444b-9188-984ff96467d4,42,Seoul,KR,126.98462013986219,37.55492142321563,2023-09-25 11:50:18,2023-09-25 11:50:18
75,tour-4297447c-90ee-444b-9188-984ff96467d4,43,Hamamatsu,JP,137.77270842867446,34.85267443427399,2023-09-25 11:50:18,2023-09-25 11:50:18
76,tour-4297447c-90ee-444b-9188-984ff96467d4,43,Tokyo,JP,139.73178505980246,35.68029580384016,2023-09-25 11:50:18,2023-09-25 11:50:18
77,tour-4297447c-90ee-444b-9188-984ff96467d4,43,Mount Fuji,JP,138.73530456549267,35.371225785349566,2023-09-25 11:50:18,2023-09-25 11:50:18
78,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,44,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
79,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,45,Thanjavur,IN,79.023274372079,10.766605660014566,2023-09-25 11:50:18,2023-09-25 11:50:18
80,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,45,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
81,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,46,Chennai,IN,80.17152088749206,12.949547319759075,2023-09-25 11:50:18,2023-09-25 11:50:18
82,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,47,Madurai,IN,78.11780606717105,9.917612233754804,2023-09-25 11:50:18,2023-09-25 11:50:18
83,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,48,Thanjavur,IN,79.023274372079,10.766605660014566,2023-09-25 11:50:18,2023-09-25 11:50:18
84,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,49,Auroville,IN,79.81020842725701,12.004274305651759,2023-09-25 11:50:18,2023-09-25 11:50:18
85,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,49,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
86,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,50,Chennai,IN,80.17152088749206,12.949547319759075,2023-09-25 11:50:18,2023-09-25 11:50:18
87,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,51,Madurai,IN,78.11780606717105,9.917612233754804,2023-09-25 11:50:18,2023-09-25 11:50:18
88,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,52,Mahabalipuram,IN,80.19634676829499,12.624100859302427,2023-09-25 11:50:18,2023-09-25 11:50:18
89,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,52,Chennai,IN,80.17152088749206,12.949547319759075,2023-09-25 11:50:18,2023-09-25 11:50:18
90,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,52,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
91,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,53,Madurai,IN,78.11780606717105,9.917612233754804,2023-09-25 11:50:18,2023-09-25 11:50:18
92,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,53,Thanjavur,IN,79.023274372079,10.766605660014566,2023-09-25 11:50:18,2023-09-25 11:50:18
93,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,53,Tiruchirappalli,IN,78.67830499715888,10.758519357335958,2023-09-25 11:50:18,2023-09-25 11:50:18
94,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,54,Chennai,IN,80.17152088749206,12.949547319759075,2023-09-25 11:50:18,2023-09-25 11:50:18
95,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,55,Chennai,IN,80.17152088749206,12.949547319759075,2023-09-25 11:50:18,2023-09-25 11:50:18
96,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,55,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
97,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,55,Mahabalipuram,IN,80.19634676829499,12.624100859302427,2023-09-25 11:50:18,2023-09-25 11:50:18
98,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,56,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
99,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,56,Thanjavur,IN,79.023274372079,10.766605660014566,2023-09-25 11:50:18,2023-09-25 11:50:18
100,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,57,Madurai,IN,78.11780606717105,9.917612233754804,2023-09-25 11:50:18,2023-09-25 11:50:18
101,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,58,Kumarakom,IN,76.42445448635573,9.590522691948944,2023-09-25 11:50:18,2023-09-25 11:50:18
102,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,58,Periyar National Park,IN,77.19523885288324,9.482344113067288,2023-09-25 11:50:18,2023-09-25 11:50:18
103,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,59,Kochi,IN,76.24239884806362,9.988661389205449,2023-09-25 11:50:18,2023-09-25 11:50:18
104,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,60,Periyar National Park,IN,77.19523885288324,9.482344113067288,2023-09-25 11:50:18,2023-09-25 11:50:18
105,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,60,Madurai,IN,78.11780606717105,9.917612233754804,2023-09-25 11:50:18,2023-09-25 11:50:18
106,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,61,Kochi,IN,76.24239884806362,9.988661389205449,2023-09-25 11:50:18,2023-09-25 11:50:18
107,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,62,Madurai,IN,78.11780606717105,9.917612233754804,2023-09-25 11:50:18,2023-09-25 11:50:18
108,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,62,Thanjavur,IN,79.023274372079,10.766605660014566,2023-09-25 11:50:18,2023-09-25 11:50:18
109,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,62,Tiruchirappalli,IN,78.67830499715888,10.758519357335958,2023-09-25 11:50:18,2023-09-25 11:50:18
110,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,63,Thanjavur,IN,79.023274372079,10.766605660014566,2023-09-25 11:50:18,2023-09-25 11:50:18
111,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,64,Chennai,IN,80.17152088749206,12.949547319759075,2023-09-25 11:50:18,2023-09-25 11:50:18
112,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,65,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
113,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,65,Auroville,IN,79.81020842725701,12.004274305651759,2023-09-25 11:50:18,2023-09-25 11:50:18
114,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,66,Kumarakom,IN,76.42445448635573,9.590522691948944,2023-09-25 11:50:18,2023-09-25 11:50:18
115,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,67,Kochi,IN,76.24239884806362,9.988661389205449,2023-09-25 11:50:18,2023-09-25 11:50:18
116,tour-89f65f1f-f429-4b9f-af77-7cc6c2358c28,68,Pondicherry,IN,79.76304486744364,11.926303432545662,2023-09-25 11:50:18,2023-09-25 11:50:18
117,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,69,Stresa,IT,8.525650194257178,45.88703264469717,2023-09-25 11:50:18,2023-09-25 11:50:18
118,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,69,Lake Como,IT,9.235664255324396,45.957975894856354,2023-09-25 11:50:18,2023-09-25 11:50:18
119,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,69,Locarno,CH,8.833256912217218,46.16974745430925,2023-09-25 11:50:18,2023-09-25 11:50:18
120,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,70,Lake Como,IT,9.235664255324396,45.957975894856354,2023-09-25 11:50:18,2023-09-25 11:50:18
121,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,71,Stresa,IT,8.525650194257178,45.88703264469717,2023-09-25 11:50:18,2023-09-25 11:50:18
122,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,72,Stresa,IT,8.525650194257178,45.88703264469717,2023-09-25 11:50:18,2023-09-25 11:50:18
123,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,73,Lake Como,IT,9.235664255324396,45.957975894856354,2023-09-25 11:50:18,2023-09-25 11:50:18
124,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,73,Milan,IT,9.10423283185895,45.52386216200132,2023-09-25 11:50:18,2023-09-25 11:50:18
125,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,73,Verona,IT,11.00240099906599,45.44869940992275,2023-09-25 11:50:18,2023-09-25 11:50:18
126,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,75,Verona City Centre,IT,10.990988195657685,45.44343456630028,2023-09-25 11:50:18,2023-09-25 11:50:18
127,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,75,Lake Garda,IT,10.690378635713468,45.61782450817504,2023-09-25 11:50:18,2023-09-25 11:50:18
128,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,76,Venice,IT,12.215413746550595,45.4634017463139,2023-09-25 11:50:18,2023-09-25 11:50:18
129,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,77,Venice,IT,12.215413746550595,45.4634017463139,2023-09-25 11:50:18,2023-09-25 11:50:18
130,tour-fae5c398-4dff-41f4-b1a7-557347be25e6,77,Verona City Centre,IT,10.990988195657685,45.44343456630028,2023-09-25 11:50:18,2023-09-25 11:50:18
131,tour-d23b0c20-b933-4ee2-8e61-31f87602f05c,78,Cape Town,ZA,18.678316857542793,-33.93382522944218,2023-09-25 11:50:18,2023-09-25 11:50:18
