id,productType,source,name,brand,brandName,brandCode,slug,depositAmount,activityLevel,reviewsRating,reviewsTotal,reviewsSource,lowestOptionRoomType,lowestOptionPrice,lowestOptionFullPrice,fkSeasonId,fkTourOptionId,created_at,updated_at
tour-d8db0ace-60de-42bb-a974-88d323cebf24,connection_tour,ttc,Classical Sri Lanka,insightvacations,Insight Vacations,insightvacations,classical-sri-lanka,500.0,,0.0,0,luxuryescapes,twin,3544.0,3544.0,03409b40-5b7c-4beb-9dc4-fe9808280c38,2298fb93-093f-4dd4-8b20-4a800c3c8bb8,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-d8ed2b1e-957a-4534-a406-9f97be34e515,connection_tour,ttc,Treasures of the Balkans,insightvacations,Insight Vacations,insightvacations,treasures-of-the-balkans,500.0,,0.0,0,luxuryescapes,twin,4585.5,5095.0,3e23a720-e623-4d75-9a25-8e8267572551,40e333ec-8659-4c1d-ad1e-469adb25be08,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-d92ef277-a94e-4f0d-b663-d77e46ec814f,connection_tour,ttc,European Rhapsody,insightvacations,Insight Vacations,insightvacations,european-rhapsody,500.0,,0.0,0,luxuryescapes,twin,3929.0,3929.0,1a3ef939-e542-493b-8f50-3497426650e3,2e6e2ef4-cd2a-418e-b19b-a6211dc4ccde,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-d93b1a12-f5aa-4d89-8ca9-48637130856b,connection_tour,ttc,European Grandeur,insightvacations,Insight Vacations,insightvacations,european-grandeur,500.0,,0.0,0,luxuryescapes,twin,6625.75,7795.0,966272ed-b485-48da-b06c-3fba23c7af34,e8353cc9-72f5-4552-b5a2-16ecf6ec14c6,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-da6e7c91-5f7a-48f6-8e8a-1bfd756eb69c,connection_tour,ttc,Australian Highlights,trafalgar,Trafalgar,trafalgar,australian-highlights,500.0,active,10.0,2,le_tour_operator,twin,7200.0,7200.0,77a4c421-a4d7-4258-a906-c6f6ed26f321,619b1197-eccf-4b47-ac53-0e00f37f121c,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-da9d69fd-641e-43d0-b14a-5874b92fe796,connection_tour,ttc,Italian Glory,trafalgar,Trafalgar,trafalgar,italian-glory,500.0,relaxed,10.0,2,le_tour_operator,twin,3667.5,4075.0,9978511c-2f7d-40f4-a75a-ec2d8f306543,68edff8b-da3b-40cf-881e-c86dc59416f2,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-dad9589c-c2ae-4c2a-8dd7-522590814a82,connection_tour,ttc,Great European,trafalgar,Trafalgar,trafalgar,great-european,500.0,,10.0,2,le_tour_operator,twin,7663.5,8515.0,2798a55c-2e48-4a06-b979-190310db89a2,9a107b60-64ef-499e-9674-0dfbc074443e,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-dae273c5-4cd5-4281-b601-33246ca6edf2,connection_tour,ttc,Israel Discovery,insightvacations,Insight Vacations,insightvacations,israel-discovery,500.0,,0.0,0,luxuryescapes,twin,4318.0,4318.0,37dc9db5-619e-48be-8240-1e1a15c363a5,d978cefa-8941-40b3-ba9a-81fc4f3c8596,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-dba12f64-666d-4efa-8726-269fdb9ed219,connection_tour,ttc,Majestic Japan,luxurygold,Luxury Gold,luxurygold,majestic-japan,500.0,,0.0,0,luxuryescapes,twin,7450.0,7450.0,ecb6655f-e0b6-4177-a48e-2f1c3e92dcc5,5c503d7c-9e28-4994-bf28-a03af8de9e31,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-dbd8984d-a4b9-4a22-87bd-97027c5076da,connection_tour,ttc,Best of Ireland & Scotland,insightvacations,Insight Vacations,insightvacations,best-of-ireland-and-scotland,500.0,,0.0,0,luxuryescapes,twin,5607.0,6230.0,0dc03a06-460f-4f24-a26f-115d16ab0e8e,55314b30-743f-47b1-80e7-babe0a186457,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-dcf6d9e1-5848-4be6-b77f-753ce7c1b1d8,direct_tour,salesforce,"New Zealand's South Island: Self-Drive Tour with Luxury Stays, TranzAlpine Railway, Franz Josef Glacier & Milford Sound Scenic Flights",luxuryescapes,Luxury Escapes Tours,luxuryescapes,new-zealands-south-island-self-drive-tour-with-luxury-stays-tranzalpine-railway-franz-josef-glacier-and-milford-sound-scenic-flights,0.0,relaxed,8.5,2,le_tour_operator,twin,2639.4,2639.4,ec14da9f-3dcd-41dd-9554-0275a5b4954c,93c061b0-a2d5-4dff-a6a1-094ad278538c,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-de26e17f-901f-409d-a33b-0c07642c18dd,connection_tour,ttc,Best of East Coast USA,insightvacations,Insight Vacations,insightvacations,best-of-east-coast-usa,500.0,,0.0,0,luxuryescapes,twin,4117.5,4575.0,2d9d47dc-ab1d-4b08-a2ea-ff3d454d34db,43d7d103-5858-4f85-aff1-9d7a93f476bf,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-ded47307-6743-4eb6-94c2-b7e4e579d00c,direct_tour,salesforce,"Peru Small-Group Discovery Tour with Sacred Valley, Machu Picchu, Domestic Flight & Handpicked Stays",luxuryescapes,Luxury Escapes Tours,luxuryescapes,peru-small-group-discovery-tour-with-sacred-valley-machu-picchu-domestic-flight-and-handpicked-stays,0.2,active,8.5,2,le_tour_operator,twin,2399.4,2399.4,35768ce0-f907-4245-a577-d1f0df627d96,249f7f1d-ab2a-4fba-b1b3-838d8fa119f7,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-dfa1a9c0-6b3f-4919-8312-e04d39813f84,connection_tour,ttc,Treasures of the Incas,luxurygold,Luxury Gold,luxurygold,treasures-of-the-incas,500.0,,0.0,0,luxuryescapes,twin,7350.0,7350.0,f3c8fba8-afe6-45b7-a1ff-a7df45c40011,d3a34ed4-0b29-43ed-adc7-8d85f3d18257,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-dfa765f9-e8c1-49a4-97bf-97620e3aaadd,direct_tour,salesforce,"Japan 2024 Gourmet Small-Group Tour with Multi-Course Dining Experience, Sake Tasting, Mount Fuji & Udon Noodle-Making Class",luxuryescapes,Luxury Escapes Tours,luxuryescapes,japan-2024-gourmet-small-group-tour-with-multi-course-dining-experience-sake-tasting-mount-fuji-and-udon-noodle-making-class,0.2,moderate,8.5,2,le_tour_operator,twin,3899.4,3899.4,7fdd85bb-89ab-4a51-9711-864bcb720ad4,acbce4d9-55d2-44c2-a647-bc656f458dbd,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-e050da55-84e2-4eb0-865f-5680608d6c98,partner_tour,salesforce,"Bali Small-Group E-Bike Cultural Tour with UNESCO Rice-Terrace Cycle, Manggis Trail Hike & Tulamben Snorkelling",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,bali-small-group-e-bike-cultural-tour-with-unesco-rice-terrace-cycle-manggis-trail-hike-and-tulamben-snorkelling,0.0,active,7.0,4,le_tour_operator,twin,1919.4,1919.4,f57e1e4a-d8b9-492c-a653-a607ce41384d,0e24909b-9e0c-4ef2-91dc-571bc464ba56,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-e0c54478-7611-4c67-8059-f64889797eee,connection_tour,ttc,Contrasts Of New Zealand,trafalgar,Trafalgar,trafalgar,contrasts-of-new-zealand,500.0,,10.0,2,le_tour_operator,twin,4545.8,5027.0,488b9584-9e7e-4fd7-bbbf-c9509acff9ad,2d00916d-1984-4187-aa1d-fe36aa4d9c55,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-e11242b5-1373-46e1-a13a-98d5e0f8b348,connection_tour,ttc,Best of Norway,trafalgar,Trafalgar,trafalgar,best-of-norway,500.0,,10.0,2,le_tour_operator,twin,3210.0,3210.0,ca896c5f-8429-419c-a16f-0f31f67804df,bfacafac-f551-4cd9-ada0-5adcc016bed7,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-e140ab18-0474-4528-8f8b-d3dc74b0284e,connection_tour,ttc,Georgia and Armenia Uncovered,trafalgar,Trafalgar,trafalgar,georgia-and-armenia-uncovered,500.0,,10.0,2,le_tour_operator,twin,3543.0,3543.0,58fea5fb-a860-4106-b2b1-6dc0880094c3,e5782360-ed0f-4b64-a7d6-eab732863c55,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-e1db1acc-c7df-4b09-aa4d-51c0e6f0e980,direct_tour,salesforce,"Kenya Small-Group 2024 Safari with Luxury Fairmont Stays, Big Five Game Drives, Maasai Mara & Internal Flights",luxuryescapes,Luxury Escapes Tours,luxuryescapes,kenya-small-group-2024-safari-with-luxury-fairmont-stays-big-five-game-drives-maasai-mara-and-internal-flights,0.0,moderate,8.5,2,le_tour_operator,twin,4199.4,4199.4,b51c8ffc-de4d-47a9-9792-bdf518ae11b3,0db95ea9-4016-4076-96f0-9b2b9370cd18,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-e22b318d-5ac4-41f6-85c9-27e47baf867d,connection_tour,ttc,Colours of Rajasthan with Mumbai,trafalgar,Trafalgar,trafalgar,colours-of-rajasthan-with-mumbai,500.0,,10.0,2,le_tour_operator,twin,3121.8,3450.0,5905f65d-9d57-4261-8142-b35e67bd8d2e,a7a819f4-d30e-40cd-8dd9-eda55cbf9c13,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-e3a3af39-66d9-45e0-b9c2-7d7ee6591354,connection_tour,ttc,"Gladiators, Gondolas and Gold",trafalgar,Trafalgar,trafalgar,gladiators-gondolas-and-gold,500.0,,10.0,2,le_tour_operator,twin,3195.0,3195.0,56b2b160-723c-48c6-947a-1a3c52a2d314,f097898a-3c05-46fe-b9d6-6ccfa271c028,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-e3b1ac42-eb36-4cd2-9b20-a2ef998b665d,connection_tour,ttc,Western Frontiers,trafalgar,Trafalgar,trafalgar,western-frontiers,500.0,,10.0,2,le_tour_operator,twin,4225.0,4225.0,29be9cc4-e747-4e34-bf70-9826afbd2d1f,2644c009-c487-4510-af55-4bde2b4b3b8e,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-e43573bb-5949-41ef-9f14-cc7708f317cb,connection_tour,ttc,Pearls of the Adriatic,trafalgar,Trafalgar,trafalgar,pearls-of-the-adriatic,500.0,,10.0,2,le_tour_operator,twin,3470.0,3470.0,5f649f37-5455-4f21-a762-fa2c5df98351,46cefd43-339c-4e91-a3ee-e90ebaebe585,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-e45a549c-1cb2-430b-983c-00cbc92a1231,direct_tour,salesforce,"Canada 2023/24 Small-Group Winter Tour with Northern Lights Experience, Banff Scenic Helicopter Flight & Fairmont Chateau Stay",luxuryescapes,Luxury Escapes Tours,luxuryescapes,canada-202324-small-group-winter-tour-with-northern-lights-experience-banff-scenic-helicopter-flight-and-fairmont-chateau-stay,0.2,moderate,7.6,8,luxuryescapes,twin,4799.4,4799.4,9dea0ea7-94c9-4ec9-b735-4490f1fe18c1,c826d062-70a6-4cc1-8e71-6d523db57658,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-e57baf05-18e2-4945-9778-4f5b078f333e,connection_tour,ttc,Britain and Ireland Highlights,trafalgar,Trafalgar,trafalgar,britain-and-ireland-highlights,500.0,,10.0,2,le_tour_operator,twin,2205.0,2450.0,5780f8f2-36ac-4533-95e0-a402b0d41234,3a189fc1-5be1-4572-9dc4-bd008ac91575,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-e670fee8-35ea-4178-b9eb-db688758aeb3,direct_tour,salesforce,"China 2024 Small-Group Tour from Beijing to Shanghai with Great Wall of China, Forbidden City, Confucius Temple & Suzhou Canals",luxuryescapes,Luxury Escapes Tours,luxuryescapes,china-2024-small-group-tour-from-beijing-to-shanghai-with-great-wall-of-china-forbidden-city-confucius-temple-and-suzhou-canals,0.2,moderate,8.5,2,le_tour_operator,twin,1199.4,1199.4,be8c4d77-7495-4f58-816d-ac58d0f26a0e,59fc5ed9-17dd-42d4-86d2-cf372379d5a5,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-e8174ca0-b48e-440c-aea1-8f5f476ba149,connection_tour,ttc,Grand Italian Experience,trafalgar,Trafalgar,trafalgar,grand-italian-experience,500.0,,10.0,2,le_tour_operator,twin,4865.4,5406.0,d77ed1da-18ac-4519-8665-b8d37c3eae0a,e97b76b6-ed84-4fc8-b9e4-fe9c1086bc20,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-e8d98305-6f47-471d-8efc-9defda9730a6,partner_tour,salesforce,"Ultimate Egypt, Jordan & Turkiye 2024 Small-Group Tour with Nile River Cruise, Wadi Rum Camp & Cappadocia Visit",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,ultimate-egypt-jordan-and-turkiye-2024-small-group-tour-with-nile-river-cruise-wadi-rum-camp-and-cappadocia-visit,0.0,moderate,7.0,4,le_tour_operator,twin,5999.4,5999.4,cf321ec1-ddb2-44e5-a747-f3035384ff56,8ac160e6-99a7-48ba-82b4-bee598932d41,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-ea0a7404-0245-40cc-865c-38805bdd588a,partner_tour,salesforce,"Turkiye 2024 Small-Group Highlights Tour with Cappadocia, Gallipoli, Hagia Sophia, Pamukkale Hot Springs & Bosphorus Cruise",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,turkiye-2024-small-group-highlights-tour-with-cappadocia-gallipoli-hagia-sophia-pamukkale-hot-springs-and-bosphorus-cruise,0.2,moderate,7.0,4,le_tour_operator,twin,1799.4,1799.4,fc89cc33-f860-4c14-a08b-dc63464d3491,9d2ae433-e3b2-4227-a239-b5c5d61f891a,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-eab7a4b9-7bcf-46c1-838a-ce800fac0dfb,partner_tour,salesforce,"Turkiye & Egypt 2024 Small-Group Tour with Nile River Cruise, Abu Simbel & Cappadocia Visit",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,turkiye-and-egypt-2024-small-group-tour-with-nile-river-cruise-abu-simbel-and-cappadocia-visit,0.0,moderate,7.0,4,le_tour_operator,twin,4199.4,4199.4,f8f5a4ec-93df-40a9-b2a3-b18a8806f3e7,9972f366-0f10-4d32-84a1-499994a632f9,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-eb94099a-8260-457c-ad70-9c9c000806a8,partner_tour,salesforce,"Madagascar 2024: Small-Group Eco-Tour with Rare Wildlife Viewing, National Parks & Unique Cultural Experiences",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,madagascar-2024-small-group-eco-tour-with-rare-wildlife-viewing-national-parks-and-unique-cultural-experiences,0.0,moderate,7.0,4,le_tour_operator,twin,2999.4,2999.4,e3566bf0-a4a1-46ac-a35b-4dfae1716d0e,c56828dd-ac60-4987-a11b-09aa339bc27a,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-ebb94e7f-61c6-41bb-9a29-1b1c2cce10f1,connection_tour,ttc,Thailand and the Temples of Angkor,trafalgar,Trafalgar,trafalgar,thailand-and-the-temples-of-angkor,500.0,,10.0,2,le_tour_operator,twin,4525.2,4945.0,1bc2c8de-ae92-4b47-90d7-c3055e751f55,5a863bbf-c942-4db9-bae3-de47199eb695,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-ec942bf9-55af-4b2f-aa6c-f54f752e60a0,connection_tour,ttc,Land of the Incas,trafalgar,Trafalgar,trafalgar,land-of-the-incas,500.0,,10.0,2,le_tour_operator,twin,5650.0,5650.0,82335700-b395-4ead-a40f-4cca90773c07,bcda7e0c-884d-4a1e-b04a-7c092d8b65aa,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-ee54629c-0672-43ed-a48d-409aec74d9c7,connection_tour,ttc,The Bohemian,insightvacations,Insight Vacations,insightvacations,the-bohemian,500.0,,0.0,0,luxuryescapes,twin,2430.0,2700.0,d99e3691-3d70-4080-8e44-333128c63db3,c64daba4-6c36-4bb9-836f-63131afbce13,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-eee0f55c-be6f-450d-8ffd-cf8dca865ba4,connection_tour,ttc,Country Roads of Puglia & the Neapolitan Riviera,insightvacations,Insight Vacations,insightvacations,country-roads-of-puglia-and-the-neapolitan-riviera,500.0,,0.0,0,luxuryescapes,twin,2995.0,2995.0,7f633e03-e506-471a-a1c2-ecbaf6999a47,d11eb465-62f4-42f6-b59a-e86d252d6c81,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-f05ef2b2-67b3-4442-a422-7c02d3d869f1,connection_tour,ttc,"Golden Triangle, Tigers and the Ganges",trafalgar,Trafalgar,trafalgar,golden-triangle-tigers-and-the-ganges,500.0,,10.0,2,le_tour_operator,twin,2350.0,2350.0,fee312de-b941-4cef-969a-f862c2d433d9,b070cdc9-da74-4c4b-895a-a76c0cf88301,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-f096a1d0-0811-4001-a24d-586c3a8588ce,connection_tour,ttc,Pioneer Adventures of the Old West,trafalgar,Trafalgar,trafalgar,pioneer-adventures-of-the-old-west,500.0,,10.0,2,le_tour_operator,twin,2767.5,3075.0,c8b195be-189f-467c-9a59-68c8ed710172,adcc8379-a9c4-4701-948f-b90f52541fec,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-f1b06aeb-0aa8-41c4-a5c4-388880d570a9,connection_tour,ttc,Highland Trail inspired by Outlander,trafalgar,Trafalgar,trafalgar,highland-trail-inspired-by-outlander,500.0,,10.0,2,le_tour_operator,twin,4219.2,4688.0,4f31b7f0-ec53-49d9-8799-48f22db650ab,66f6b277-2fa4-4d35-8c8c-0b8598f55ca7,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-f1c530b3-da4a-45d6-ad0b-1d0e83957596,connection_tour,ttc,Spanish Wonder,trafalgar,Trafalgar,trafalgar,spanish-wonder,500.0,,10.0,2,le_tour_operator,twin,2205.0,2450.0,8640cad6-5727-4792-901d-db68c7920439,3ff6abe5-a4c6-418f-b501-7cb388eca493,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-f3369103-4beb-4be0-b23d-1290c2af910b,connection_tour,ttc,Best of Eastern Canada & USA,insightvacations,Insight Vacations,insightvacations,best-of-eastern-canada-and-usa,500.0,,0.0,0,luxuryescapes,twin,6457.5,7175.0,fdb772b1-07c9-45ce-9b13-ff57e496f086,f8094edd-ce09-470f-9f67-eac481061104,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-f460820b-f1c4-4df8-bdf3-beda86ec5070,connection_tour,ttc,New England's Fall Foliage,insightvacations,Insight Vacations,insightvacations,new-englands-fall-foliage,500.0,,0.0,0,luxuryescapes,twin,4275.0,4275.0,e65840a1-fee3-4c2e-9817-58683d772bd1,8b48d8dc-ece3-45b4-a636-9c181a280f36,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-f461a454-67b6-44be-bfc5-f500d2bf0886,connection_tour,ttc,Southern Grace,luxurygold,Luxury Gold,luxurygold,southern-grace,500.0,,0.0,0,luxuryescapes,twin,6450.0,6450.0,f4b8d641-9301-4b3a-81a0-c26bb37dc002,1382f303-3c4d-4222-9069-0884570c5892,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-f497907e-a655-492c-ac9b-04b8729dbade,connection_tour,ttc,Southern Italy and Sicily,trafalgar,Trafalgar,trafalgar,southern-italy-and-sicily,500.0,,10.0,2,le_tour_operator,twin,2895.0,2895.0,7ebd7370-2921-4da3-94dc-5f611ed1ce45,a38c3b44-bb9f-462d-b967-536e0f67544a,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-f53bc6ef-e997-47e6-9049-06ad3e30d05b,connection_tour,ttc,Vietnam and Cambodia Uncovered,trafalgar,Trafalgar,trafalgar,vietnam-and-cambodia-uncovered,500.0,moderate,10.0,2,le_tour_operator,twin,4992.9,5452.0,5a7e3f05-6035-449e-b369-692601d01912,213f3522-b36f-4ed5-9404-8406eb5603f1,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-f612c615-423e-421c-b64a-d18c2bed5aac,direct_tour,salesforce,"Northern Thailand Small-Group Tour with Golden Triangle Cruise, River Kwai Floating Villa Stay & Traditional Cooking Class",luxuryescapes,Luxury Escapes Tours,luxuryescapes,northern-thailand-small-group-tour-with-golden-triangle-cruise-river-kwai-floating-villa-stay-and-traditional-cooking-class,0.2,moderate,8.5,2,le_tour_operator,twin,1559.4,1559.4,29669181-eec5-42a0-857b-a81444f6a3e0,8eecaf34-6f58-4c41-89fb-e50dbede7661,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-f613d0b4-ecf4-4b5e-8fff-1aea70739e96,direct_tour,salesforce,"Bhutan Luxury Small-Group Cultural & Spiritual Tour with All-Inclusive Dining, Tiger's Nest Visit & Insider Experiences",luxuryescapes,Luxury Escapes Tours,luxuryescapes,bhutan-luxury-small-group-cultural-and-spiritual-tour-with-all-inclusive-dining-tigers-nest-visit-and-insider-experiences,0.2,moderate,8.5,57,le_tour_operator,twin,2999.4,2999.4,46698c0c-0231-4fb1-91c6-e08028a8b569,847d8328-476e-4370-9cb7-99ec2b5e68cd,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-f66e4f93-29fe-43c9-89b8-c7edb6ae4a42,connection_tour,ttc,Nepal Adventure,trafalgar,Trafalgar,trafalgar,nepal-adventure,500.0,,10.0,2,le_tour_operator,twin,1125.0,1125.0,cffd2aa6-8aa1-4476-a7c1-63237e125c1f,e630aac9-a9c9-4407-a83b-f1163c352884,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-f6e80796-ce0f-433d-955f-e000ce658f63,connection_tour,ttc,Traditional Europe,trafalgar,Trafalgar,trafalgar,traditional-europe,500.0,,10.0,2,le_tour_operator,twin,6175.0,6175.0,ea99aaae-e29f-4388-83f5-87f1feee568d,f7cb1a03-4ae2-4e9c-8246-f2ecd10eb1a3,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-f8705929-fe9b-4eb6-ae7b-1cc2c1a343da,connection_tour,ttc,Classical India with Nepal,insightvacations,Insight Vacations,insightvacations,classical-india-with-nepal,500.0,,0.0,0,luxuryescapes,twin,4338.0,4338.0,296118d4-c059-4e47-9dfa-89cbfd9dbd1c,8fc2049c-cb4b-4771-a4a4-ed189d41e492,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-f92fa213-519d-4272-8121-280780d20206,connection_tour,ttc,Greek Island Hopper,trafalgar,Trafalgar,trafalgar,greek-island-hopper,500.0,relaxed,10.0,2,le_tour_operator,twin,4323.0,4323.0,1746d391-f400-4763-b12d-662be78630e6,f0af4469-0f19-4cf6-8e55-72b17a992aa7,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-f99231bf-78e4-4ec7-98e3-510569214a0d,connection_tour,ttc,Capitals of Scandinavia,trafalgar,Trafalgar,trafalgar,capitals-of-scandinavia,500.0,,10.0,2,le_tour_operator,twin,3422.7,3803.0,1e31d87c-8f1d-4efe-8741-224a06a01095,62587b0c-8f66-4f7d-a468-39678075b700,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-fa99955a-2e3e-4504-831c-71bfaa5ca3e2,connection_tour,ttc,Italian Elegance,insightvacations,Insight Vacations,insightvacations,italian-elegance,500.0,,0.0,0,luxuryescapes,twin,4567.5,5075.0,c85213d4-f091-44e1-afaf-fddc4ba4bc3c,ff033ac1-eabf-4cb5-a4bb-aebfd9fb53fd,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-fae5c398-4dff-41f4-b1a7-557347be25e6,partner_tour,salesforce,"Northern Italian Lakes Tour with Lake Como Cruise, Milan Historic Experience & Venice Murano Glassblowing",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,northern-italian-lakes-tour-with-lake-como-cruise-milan-historic-experience-and-venice-murano-glassblowing,0.2,moderate,7.0,4,le_tour_operator,twin,2699.4,2699.4,ab3851b5-5c75-42ef-a270-2a1b36d64e6e,a1bb6328-5bbf-4ea8-b1c7-0374c055143b,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-fc042e37-eb21-450a-9b28-6876cce6959d,partner_tour,salesforce,"Southern Spain & Morocco 2024 Tour with Local Dining Experiences, Alhambra Palace & Sahara Desert Camp Stay",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,southern-spain-and-morocco-2024-tour-with-local-dining-experiences-alhambra-palace-and-sahara-desert-camp-stay,0.2,moderate,7.0,4,le_tour_operator,twin,2999.4,2999.4,eab85d1b-176d-422b-8db9-fa8be8de0ae5,98a4cea3-1cec-42b6-9674-1e0f15fccfa8,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-fc0eb3fb-868d-4a7e-baee-5beec09a86dd,connection_tour,ttc,Best of Israel,trafalgar,Trafalgar,trafalgar,best-of-israel,500.0,,10.0,2,le_tour_operator,twin,2998.0,2998.0,7d029f76-6642-48ad-be8f-79f2daf89700,6d823b7b-726f-4453-bcf9-08187af7c277,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-fc650bf0-d5b1-4ef2-9d8a-2f9a7fce417d,connection_tour,ttc,California's Great National Parks,trafalgar,Trafalgar,trafalgar,californias-great-national-parks,500.0,active,10.0,2,le_tour_operator,twin,3922.2,4358.0,9899c4c9-6de9-4051-a20c-388680b2dac4,df055cee-7c34-473b-a12c-5f11de21a875,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-fee90207-0637-44f9-a023-7cb7b4dc205f,partner_tour,salesforce,"Victoria: Daylesford & Goldfields 2024 Small-Group Hiking Tour with Hepburn Springs Spa, Chocolate Tasting & Manor Stay",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,victoria-daylesford-and-goldfields-2024-small-group-hiking-tour-with-hepburn-springs-spa-chocolate-tasting-and-manor-stay,0.0,active,7.0,4,le_tour_operator,twin,1439.4,1439.4,a27ee838-e738-4924-a2ab-b588351d01ce,dbdabec9-a5b5-443b-9f32-2bca2c4fb7fc,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-ff0cad2e-1d45-45b4-9700-fc913046a3aa,partner_tour,salesforce,"Italy Gourmet Immersion 2024 with Chianti & Barolo Wine Tastings, Guided Street-Food Tours & Traditional Cooking Experiences",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,italy-gourmet-immersion-2024-with-chianti-and-barolo-wine-tastings-guided-street-food-tours-and-traditional-cooking-experiences,0.2,moderate,7.0,4,le_tour_operator,twin,3599.4,3599.4,1cef480d-dff8-44cb-a95a-14395430a373,f2faee3f-7cac-4290-a1cd-026b4e758c10,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-ff22b416-40a6-4969-a00c-02879ec69e20,connection_tour,ttc,"Normandy, Brittany & The Loire Valley",insightvacations,Insight Vacations,insightvacations,normandy-brittany-and-the-loire-valley,500.0,relaxed,0.0,0,luxuryescapes,twin,2995.0,2995.0,8caa8e06-f59d-4f13-9ee7-4564b7e4bc60,e8b27a45-0cda-44b1-84bb-478d2e5bb6c2,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-ff534599-5d37-473a-9d26-243f3e949c59,connection_tour,ttc,Spain & Portugal in Style,luxurygold,Luxury Gold,luxurygold,spain-and-portugal-in-style,500.0,,0.0,0,luxuryescapes,twin,6595.0,6595.0,7f08654a-b173-42b9-b697-897fecde00a7,f7289a2b-e4bf-48fb-a7ba-bc7b3bfc9ad7,2023-09-25 11:50:21,2023-09-25 11:50:21
